pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
21900,9615,classic_dlx_m,1,2015-10-06,18:56:45,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
21901,9615,pep_msh_pep_l,1,2015-10-06,18:56:45,17.5,17.5,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
21902,9615,the_greek_s,1,2015-10-06,18:56:45,12.0,12.0,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
21903,9616,classic_dlx_l,1,2015-10-06,19:10:03,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
21904,9616,pep_msh_pep_m,1,2015-10-06,19:10:03,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
21905,9617,pepperoni_l,1,2015-10-06,19:44:27,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
21906,9618,four_cheese_m,1,2015-10-06,20:16:51,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
21907,9618,peppr_salami_l,2,2015-10-06,20:16:51,20.75,41.5,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
21908,9619,big_meat_s,1,2015-10-06,20:26:35,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
21909,9619,four_cheese_l,1,2015-10-06,20:26:35,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
21910,9619,napolitana_l,1,2015-10-06,20:26:35,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
21911,9620,southw_ckn_s,1,2015-10-06,21:45:01,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
21912,9621,ital_veggie_m,1,2015-10-06,22:10:55,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
21913,9622,ital_veggie_s,1,2015-10-06,22:29:03,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
21914,9623,ckn_alfredo_m,1,2015-11-06,11:25:26,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
21915,9623,peppr_salami_m,1,2015-11-06,11:25:26,16.5,16.5,M,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
21916,9623,sicilian_l,1,2015-11-06,11:25:26,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
21917,9624,ckn_alfredo_m,1,2015-11-06,11:35:49,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
21918,9625,pep_msh_pep_l,1,2015-11-06,11:40:54,17.5,17.5,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
21919,9626,napolitana_l,1,2015-11-06,11:58:25,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
21920,9627,bbq_ckn_m,1,2015-11-06,12:01:33,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
21921,9628,bbq_ckn_m,1,2015-11-06,12:03:40,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
21922,9628,prsc_argla_l,1,2015-11-06,12:03:40,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
21923,9629,ital_veggie_s,1,2015-11-06,12:11:07,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
21924,9629,veggie_veg_l,1,2015-11-06,12:11:07,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
21925,9630,hawaiian_s,1,2015-11-06,12:12:58,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
21926,9630,napolitana_l,1,2015-11-06,12:12:58,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
21927,9631,four_cheese_m,1,2015-11-06,12:18:23,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
21928,9631,napolitana_l,1,2015-11-06,12:18:23,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
21929,9631,sicilian_l,2,2015-11-06,12:18:23,20.25,40.5,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
21930,9632,sicilian_l,1,2015-11-06,12:26:10,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
21931,9633,five_cheese_l,1,2015-11-06,12:50:57,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
21932,9634,five_cheese_l,1,2015-11-06,12:52:36,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
21933,9634,four_cheese_m,1,2015-11-06,12:52:36,14.75,14.75,M,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
21934,9634,hawaiian_m,1,2015-11-06,12:52:36,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
21935,9634,hawaiian_s,1,2015-11-06,12:52:36,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
21936,9634,mexicana_s,1,2015-11-06,12:52:36,12.0,12.0,S,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
21937,9634,napolitana_s,1,2015-11-06,12:52:36,12.0,12.0,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
21938,9634,pep_msh_pep_m,1,2015-11-06,12:52:36,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
21939,9634,sicilian_s,2,2015-11-06,12:52:36,12.25,24.5,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
21940,9634,spicy_ital_l,2,2015-11-06,12:52:36,20.75,41.5,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
21941,9634,the_greek_s,1,2015-11-06,12:52:36,12.0,12.0,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
21942,9634,veggie_veg_m,1,2015-11-06,12:52:36,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
21943,9635,ital_supr_s,1,2015-11-06,12:59:19,12.5,12.5,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
21944,9635,the_greek_s,1,2015-11-06,12:59:19,12.0,12.0,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
21945,9636,pepperoni_l,1,2015-11-06,13:06:58,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
21946,9637,calabrese_m,1,2015-11-06,13:11:46,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
21947,9637,mediterraneo_s,1,2015-11-06,13:11:46,12.0,12.0,S,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
21948,9637,pepperoni_m,1,2015-11-06,13:11:46,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
21949,9637,veggie_veg_m,1,2015-11-06,13:11:46,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
21950,9638,mexicana_l,1,2015-11-06,13:13:03,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
21951,9638,the_greek_xl,1,2015-11-06,13:13:03,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
21952,9639,the_greek_xl,1,2015-11-06,13:24:09,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
21953,9640,ital_supr_m,1,2015-11-06,13:24:50,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
21954,9640,napolitana_m,1,2015-11-06,13:24:50,16.0,16.0,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
21955,9640,sicilian_l,1,2015-11-06,13:24:50,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
21956,9641,ital_supr_s,1,2015-11-06,13:26:40,12.5,12.5,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
21957,9641,pep_msh_pep_s,1,2015-11-06,13:26:40,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
21958,9642,cali_ckn_m,1,2015-11-06,13:34:07,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
21959,9642,five_cheese_l,1,2015-11-06,13:34:07,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
21960,9642,sicilian_s,1,2015-11-06,13:34:07,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
21961,9642,thai_ckn_l,1,2015-11-06,13:34:07,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
21962,9643,bbq_ckn_m,1,2015-11-06,13:40:06,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
21963,9643,cali_ckn_m,1,2015-11-06,13:40:06,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
21964,9643,spicy_ital_m,1,2015-11-06,13:40:06,16.5,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
21965,9644,big_meat_s,1,2015-11-06,13:56:49,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
21966,9644,mediterraneo_l,1,2015-11-06,13:56:49,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
21967,9645,peppr_salami_l,1,2015-11-06,14:08:01,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
21968,9646,hawaiian_l,1,2015-11-06,14:25:16,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
21969,9647,bbq_ckn_l,1,2015-11-06,14:26:07,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
21970,9647,mexicana_l,1,2015-11-06,14:26:07,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
21971,9647,prsc_argla_s,1,2015-11-06,14:26:07,12.5,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
21972,9648,classic_dlx_m,1,2015-11-06,14:31:52,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
21973,9648,five_cheese_l,2,2015-11-06,14:31:52,18.5,37.0,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
21974,9648,ital_supr_m,1,2015-11-06,14:31:52,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
21975,9649,ital_cpcllo_l,1,2015-11-06,14:50:04,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
21976,9649,peppr_salami_l,1,2015-11-06,14:50:04,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
21977,9649,peppr_salami_s,2,2015-11-06,14:50:04,12.5,25.0,S,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
21978,9650,bbq_ckn_m,1,2015-11-06,14:53:12,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
21979,9650,big_meat_s,1,2015-11-06,14:53:12,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
21980,9650,ckn_alfredo_s,1,2015-11-06,14:53:12,12.75,12.75,S,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
21981,9650,ckn_pesto_m,2,2015-11-06,14:53:12,16.75,33.5,M,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
21982,9650,classic_dlx_l,1,2015-11-06,14:53:12,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
21983,9650,ital_supr_m,1,2015-11-06,14:53:12,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
21984,9650,mexicana_l,1,2015-11-06,14:53:12,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
21985,9650,napolitana_l,1,2015-11-06,14:53:12,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
21986,9650,pepperoni_s,1,2015-11-06,14:53:12,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
21987,9650,prsc_argla_m,1,2015-11-06,14:53:12,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
21988,9650,sicilian_s,1,2015-11-06,14:53:12,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
21989,9650,southw_ckn_m,1,2015-11-06,14:53:12,16.75,16.75,M,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
21990,9650,spinach_supr_s,1,2015-11-06,14:53:12,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
21991,9650,the_greek_xl,1,2015-11-06,14:53:12,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
21992,9651,spinach_supr_l,1,2015-11-06,15:24:50,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
21993,9651,thai_ckn_s,1,2015-11-06,15:24:50,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
21994,9652,bbq_ckn_l,1,2015-11-06,15:25:11,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
21995,9652,four_cheese_l,1,2015-11-06,15:25:11,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
21996,9652,pepperoni_l,1,2015-11-06,15:25:11,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
21997,9652,spin_pesto_m,1,2015-11-06,15:25:11,16.5,16.5,M,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
21998,9653,classic_dlx_m,1,2015-11-06,15:57:56,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
21999,9653,four_cheese_l,1,2015-11-06,15:57:56,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
22000,9653,mexicana_s,1,2015-11-06,15:57:56,12.0,12.0,S,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
22001,9654,green_garden_s,1,2015-11-06,15:58:18,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
22002,9655,ckn_alfredo_m,1,2015-11-06,16:01:50,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
22003,9655,prsc_argla_m,1,2015-11-06,16:01:50,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
22004,9656,peppr_salami_l,1,2015-11-06,16:09:55,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
22005,9657,veggie_veg_m,1,2015-11-06,16:13:21,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
22006,9658,ckn_alfredo_l,1,2015-11-06,16:26:54,20.75,20.75,L,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
22007,9658,ital_supr_l,1,2015-11-06,16:26:54,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
22008,9658,veggie_veg_s,1,2015-11-06,16:26:54,12.0,12.0,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
22009,9659,calabrese_l,1,2015-11-06,16:33:54,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
22010,9659,ital_cpcllo_l,1,2015-11-06,16:33:54,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
22011,9660,bbq_ckn_m,1,2015-11-06,16:39:15,16.75,16.75,M,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
22012,9661,mediterraneo_l,1,2015-11-06,17:15:03,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
22013,9661,pepperoni_m,1,2015-11-06,17:15:03,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
22014,9662,four_cheese_l,1,2015-11-06,17:26:40,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
22015,9662,hawaiian_l,1,2015-11-06,17:26:40,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
22016,9662,ital_supr_l,1,2015-11-06,17:26:40,20.75,20.75,L,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
22017,9662,prsc_argla_m,1,2015-11-06,17:26:40,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
22018,9663,ckn_alfredo_m,1,2015-11-06,17:28:39,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza
22019,9663,four_cheese_l,1,2015-11-06,17:28:39,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
22020,9663,mediterraneo_m,1,2015-11-06,17:28:39,16.0,16.0,M,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
22021,9663,mexicana_m,1,2015-11-06,17:28:39,16.0,16.0,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
22022,9664,cali_ckn_s,1,2015-11-06,17:33:45,12.75,12.75,S,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
22023,9664,spin_pesto_l,1,2015-11-06,17:33:45,20.75,20.75,L,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
22024,9664,the_greek_xl,1,2015-11-06,17:33:45,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
22025,9665,sicilian_l,1,2015-11-06,17:35:20,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
22026,9666,prsc_argla_m,1,2015-11-06,17:45:47,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
22027,9667,napolitana_l,1,2015-11-06,17:47:35,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
22028,9668,hawaiian_l,1,2015-11-06,18:05:41,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
22029,9669,calabrese_l,1,2015-11-06,18:14:01,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza
22030,9669,pepperoni_s,1,2015-11-06,18:14:01,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
22031,9669,southw_ckn_l,1,2015-11-06,18:14:01,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
22032,9669,thai_ckn_m,1,2015-11-06,18:14:01,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
22033,9670,classic_dlx_l,1,2015-11-06,18:17:23,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
22034,9670,spinach_fet_l,1,2015-11-06,18:17:23,20.25,20.25,L,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
22035,9671,prsc_argla_s,1,2015-11-06,18:17:33,12.5,12.5,S,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
22036,9672,mediterraneo_m,1,2015-11-06,18:19:52,16.0,16.0,M,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
22037,9673,ital_veggie_l,1,2015-11-06,18:21:54,21.0,21.0,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
22038,9673,pepperoni_l,1,2015-11-06,18:21:54,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
22039,9674,four_cheese_l,1,2015-11-06,18:30:26,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
